START_DATE*,START_DATE,START_TIME,END_DATE*,END_DATE,END_TIME,CATEGORY*,TIME Diff.,TIME Diff. (hours),START*,STOP*,MILES*,SPEED,PURPOSE*,,,,
25-07-2016,25-07-2016,11:04:00 AM,25-07-2016,25-07-2016,11:33:00 AM,Business,00:29:00,0.483333333,Morrisville,Cary,7.9,16.34482759,,,,,
25-07-2016,25-07-2016,11:37:00 AM,25-07-2016,25-07-2016,11:44:00 AM,Business,00:07:00,0.116666667,Parkway,Whitebridge,1.7,14.57142857,,,,,
26-07-2016,26-07-2016,03:43:00 PM,26-07-2016,26-07-2016,03:49:00 PM,Business,00:06:00,0.1,Whitebridge,Westpark Place,2.2,22,,,,,
26-07-2016,26-07-2016,05:14:00 PM,26-07-2016,26-07-2016,05:24:00 PM,Business,00:10:00,0.166666667,Westpark Place,Whitebridge,2.1,12.6,,,,,
26-07-2016,26-07-2016,08:52:00 PM,26-07-2016,26-07-2016,09:00:00 PM,Business,00:08:00,0.133333333,Cary,Morrisville,2.5,18.75,Meal/Entertain,,,,
26-07-2016,26-07-2016,10:31:00 PM,26-07-2016,26-07-2016,10:39:00 PM,Business,00:08:00,0.133333333,Morrisville,Cary,2.5,18.75,Meal/Entertain,,,,
27-07-2016,27-07-2016,07:08:00 PM,27-07-2016,27-07-2016,07:20:00 PM,Business,00:12:00,0.2,Cary,Morrisville,2.8,14,,,,,
27-07-2016,27-07-2016,09:34:00 PM,27-07-2016,27-07-2016,09:57:00 PM,Business,00:23:00,0.383333333,Morrisville,Raleigh,14.7,38.34782609,,,,,
27-07-2016,27-07-2016,10:00:00 PM,27-07-2016,27-07-2016,10:26:00 PM,Business,00:26:00,0.433333333,Raleigh,Morrisville,14.6,33.69230769,,,,,
28-07-2016,28-07-2016,12:04:00 AM,28-07-2016,28-07-2016,12:09:00 AM,Business,00:05:00,0.083333333,Morrisville,Cary,2.3,27.6,,,,,
29-07-2016,29-07-2016,03:45:00 PM,29-07-2016,29-07-2016,03:47:00 PM,Business,00:02:00,0.033333333,Whitebridge,Westpark Place,2.2,66,,,,,
29-07-2016,29-07-2016,05:27:00 PM,29-07-2016,29-07-2016,05:45:00 PM,Business,00:18:00,0.3,Westpark Place,Whitebridge,2.2,7.333333333,Meal/Entertain,,,,
30-07-2016,30-07-2016,05:02:00 PM,30-07-2016,30-07-2016,05:27:00 PM,Business,00:25:00,0.416666667,Cary,Durham,14,33.6,,,,,
30-07-2016,30-07-2016,09:16:00 PM,30-07-2016,30-07-2016,09:41:00 PM,Business,00:25:00,0.416666667,Durham,Cary,13.3,31.92,,,,,
31-07-2016,31-07-2016,05:30:00 PM,31-07-2016,31-07-2016,05:37:00 PM,Business,00:07:00,0.116666667,Westpark Place,Whitebridge,1.8,15.42857143,,,,,
08-01-2016 12:47,08-01-2016,12:47:00 PM,08-01-2016 13:04,08-01-2016,01:04:00 PM,Business,00:17:00,0.283333333,Whitebridge,Arlington Park at Amberly,6.2,21.88235294,,,,,
08-01-2016 13:08,08-01-2016,01:08:00 PM,08-01-2016 13:19,08-01-2016,01:19:00 PM,Business,00:11:00,0.183333333,Arlington Park at Amberly,Lexington Park at Amberly,1.3,7.090909091,,,,,
08-01-2016 13:28,08-01-2016,01:28:00 PM,08-01-2016 13:46,08-01-2016,01:46:00 PM,Business,00:18:00,0.3,Lexington Park at Amberly,Westpark Place,1.9,6.333333333,,,,,
08-01-2016 13:52,08-01-2016,01:52:00 PM,08-01-2016 14:14,08-01-2016,02:14:00 PM,Business,00:22:00,0.366666667,Cary,Apex,6.9,18.81818182,,,,,
08-01-2016 15:40,08-01-2016,03:40:00 PM,08-01-2016 15:47,08-01-2016,03:47:00 PM,Business,00:07:00,0.116666667,Apex,Cary,4.6,39.42857143,,,,,
08-01-2016 16:18,08-01-2016,04:18:00 PM,08-01-2016 16:25,08-01-2016,04:25:00 PM,Business,00:07:00,0.116666667,Whitebridge,Edgehill Farms,2.8,24,,,,,
08-01-2016 16:29,08-01-2016,04:29:00 PM,08-01-2016 16:59,08-01-2016,04:59:00 PM,Business,00:30:00,0.5,Cary,Morrisville,9.1,18.2,,,,,
08-01-2016 17:23,08-01-2016,05:23:00 PM,08-01-2016 17:55,08-01-2016,05:55:00 PM,Business,00:32:00,0.533333333,Morrisville,Cary,8.1,15.1875,,,,,
08-02-2016 08:11,08-02-2016,08:11:00 AM,08-02-2016 08:32,08-02-2016,08:32:00 AM,Business,00:21:00,0.35,Cary,Morrisville,8.4,24,Meeting,,,,
08-02-2016 11:51,08-02-2016,11:51:00 AM,08-02-2016 12:15,08-02-2016,12:15:00 PM,Business,00:24:00,0.4,Arlington,Washington,4.9,12.25,,,,,
08-02-2016 19:15,08-02-2016,07:15:00 PM,08-02-2016 19:23,08-02-2016,07:23:00 PM,Business,00:08:00,0.133333333,Kalorama Triangle,K Street,1,7.5,,,,,
08-02-2016 21:23,08-02-2016,09:23:00 PM,08-02-2016 21:29,08-02-2016,09:29:00 PM,Business,00:06:00,0.1,K Street,Kalorama Triangle,1,10,,,,,
08-03-2016 12:46,08-03-2016,12:46:00 PM,08-03-2016 13:00,08-03-2016,01:00:00 PM,Business,00:14:00,0.233333333,West End,Northwest Rectangle,2,8.571428571,,,,,
08-03-2016 14:59,08-03-2016,02:59:00 PM,08-03-2016 15:03,08-03-2016,03:03:00 PM,Business,00:04:00,0.066666667,K Street,Kalorama Triangle,1.1,16.5,,,,,
08-03-2016 16:00,08-03-2016,04:00:00 PM,08-03-2016 16:04,08-03-2016,04:04:00 PM,Business,00:04:00,0.066666667,Kalorama Triangle,Downtown,1.5,22.5,,,,,
08-05-2016 17:23,08-05-2016,05:23:00 PM,08-05-2016 17:30,08-05-2016,05:30:00 PM,Business,00:07:00,0.116666667,Connecticut Avenue,Kalorama Triangle,1.3,11.14285714,,,,,
08-05-2016 18:17,08-05-2016,06:17:00 PM,08-05-2016 18:21,08-05-2016,06:21:00 PM,Business,00:04:00,0.066666667,Kalorama Triangle,Columbia Heights,1.8,27,,,,,
08-05-2016 19:17,08-05-2016,07:17:00 PM,08-05-2016 19:27,08-05-2016,07:27:00 PM,Business,00:10:00,0.166666667,Columbia Heights,Kalorama Triangle,1.5,9,,,,,
08-06-2016 06:40,08-06-2016,06:40:00 AM,08-06-2016 06:58,08-06-2016,06:58:00 AM,Business,00:18:00,0.3,Washington,Arlington,6.6,22,,,,,
08-06-2016 09:31,08-06-2016,09:31:00 AM,08-06-2016 09:53,08-06-2016,09:53:00 AM,Business,00:22:00,0.366666667,Morrisville,Cary,8,21.81818182,,,,,
08-07-2016 17:14,08-07-2016,05:14:00 PM,08-07-2016 17:23,08-07-2016,05:23:00 PM,Business,00:09:00,0.15,Whitebridge,Edgehill Farms,2.7,18,,,,,
08-07-2016 17:28,08-07-2016,05:28:00 PM,08-07-2016 17:43,08-07-2016,05:43:00 PM,Business,00:15:00,0.25,Edgehill Farms,Whitebridge,2.7,10.8,Customer Visit,,,,
08-07-2016 18:17,08-07-2016,06:17:00 PM,08-07-2016 18:23,08-07-2016,06:23:00 PM,Business,00:06:00,0.1,Cary,Morrisville,2.5,25,,,,,
08-07-2016 20:15,08-07-2016,08:15:00 PM,08-07-2016 20:23,08-07-2016,08:23:00 PM,Business,00:08:00,0.133333333,Morrisville,Cary,2.5,18.75,Meal/Entertain,,,,
08-08-2016 16:17,08-08-2016,04:17:00 PM,08-08-2016 16:31,08-08-2016,04:31:00 PM,Business,00:14:00,0.233333333,Whitebridge,Farmington Woods,5.2,22.28571429,,,,,
08-08-2016 16:37,08-08-2016,04:37:00 PM,08-08-2016 16:50,08-08-2016,04:50:00 PM,Business,00:13:00,0.216666667,Farmington Woods,Edgehill Farms,4,18.46153846,,,,,
08-08-2016 17:02,08-08-2016,05:02:00 PM,08-08-2016 17:13,08-08-2016,05:13:00 PM,Business,00:11:00,0.183333333,Edgehill Farms,Whitebridge,2.7,14.72727273,Customer Visit,,,,
08-08-2016 21:50,08-08-2016,09:50:00 PM,08-08-2016 22:15,08-08-2016,10:15:00 PM,Business,00:25:00,0.416666667,Cary,Morrisville,4.8,11.52,,,,,
08-08-2016 23:28,08-08-2016,11:28:00 PM,08-08-2016 23:37,08-08-2016,11:37:00 PM,Business,00:09:00,0.15,Morrisville,Cary,3.2,21.33333333,Customer Visit,,,,
08-09-2016 14:20,08-09-2016,02:20:00 PM,08-09-2016 14:38,08-09-2016,02:38:00 PM,Business,00:18:00,0.3,Whitebridge,Waverly Place,6.9,23,,,,,
08-09-2016 15:15,08-09-2016,03:15:00 PM,08-09-2016 15:36,08-09-2016,03:36:00 PM,Business,00:21:00,0.35,Cary,Raleigh,14.9,42.57142857,,,,,
08-09-2016 16:04,08-09-2016,04:04:00 PM,08-09-2016 16:37,08-09-2016,04:37:00 PM,Business,00:33:00,0.55,Raleigh,Cary,17.4,31.63636364,,,,,
08-10-2016 16:56,08-10-2016,04:56:00 PM,08-10-2016 17:24,08-10-2016,05:24:00 PM,Business,00:28:00,0.466666667,Cary,Durham,12.9,27.64285714,,,,,
08-10-2016 17:53,08-10-2016,05:53:00 PM,08-10-2016 18:28,08-10-2016,06:28:00 PM,Business,00:35:00,0.583333333,Durham,Apex,15.3,26.22857143,,,,,
08-10-2016 18:49,08-10-2016,06:49:00 PM,08-10-2016 18:50,08-10-2016,06:50:00 PM,Business,00:01:00,0.016666667,Apex,Apex,1,60,,,,,
08-10-2016 19:47,08-10-2016,07:47:00 PM,08-10-2016 20:02,08-10-2016,08:02:00 PM,Business,00:15:00,0.25,Apex,Cary,6,24,,,,,
08-11-2016 12:53,08-11-2016,12:53:00 PM,08-11-2016 13:00,08-11-2016,01:00:00 PM,Business,00:07:00,0.116666667,Whitebridge,Heritage Pines,2.2,18.85714286,,,,,
08-11-2016 13:14,08-11-2016,01:14:00 PM,08-11-2016 13:28,08-11-2016,01:28:00 PM,Business,00:14:00,0.233333333,Heritage Pines,Edgehill Farms,4.4,18.85714286,,,,,
08-11-2016 13:32,08-11-2016,01:32:00 PM,08-11-2016 13:42,08-11-2016,01:42:00 PM,Business,00:10:00,0.166666667,Edgehill Farms,Whitebridge,2.8,16.8,,,,,
08-11-2016 18:37,08-11-2016,06:37:00 PM,08-11-2016 19:29,08-11-2016,07:29:00 PM,Business,00:52:00,0.866666667,Cary,Wake Forest,31.7,36.57692308,,,,,
08-11-2016 20:59,08-11-2016,08:59:00 PM,08-11-2016 21:44,08-11-2016,09:44:00 PM,Business,00:45:00,0.75,Wake Forest,Cary,31.9,42.53333333,,,,,
08-12-2016 18:49,08-12-2016,06:49:00 PM,08-12-2016 18:52,08-12-2016,06:52:00 PM,Business,00:03:00,0.05,Whitebridge,Westpark Place,1.9,38,,,,,
08-12-2016 18:56,08-12-2016,06:56:00 PM,08-12-2016 19:05,08-12-2016,07:05:00 PM,Business,00:09:00,0.15,Westpark Place,Whitebridge,1.8,12,,,,,
13-08-2016,13-08-2016,03:35:00 PM,13-08-2016,13-08-2016,03:58:00 PM,Business,00:23:00,0.383333333,Cary,Morrisville,8.4,21.91304348,Meeting,,,,
15-08-2016,15-08-2016,09:05:00 AM,15-08-2016,15-08-2016,09:52:00 AM,Business,00:47:00,0.783333333,R?walpindi,Unknown Location,15.6,19.91489362,,,,,
15-08-2016,15-08-2016,03:20:00 PM,15-08-2016,15-08-2016,03:47:00 PM,Business,00:27:00,0.45,Unknown Location,Unknown Location,14.1,31.33333333,,,,,
15-08-2016,15-08-2016,04:52:00 PM,15-08-2016,15-08-2016,05:30:00 PM,Business,00:38:00,0.633333333,Unknown Location,Unknown Location,15.7,24.78947368,,,,,
15-08-2016,15-08-2016,07:08:00 PM,15-08-2016,15-08-2016,08:30:00 PM,Business,01:22:00,1.366666667,Unknown Location,Unknown Location,25.9,18.95121951,Temporary Site,,,,
16-08-2016,16-08-2016,07:58:00 AM,16-08-2016,16-08-2016,08:11:00 AM,Business,00:13:00,0.216666667,Unknown Location,Unknown Location,7.9,36.46153846,,,,,
16-08-2016,16-08-2016,08:16:00 AM,16-08-2016,16-08-2016,08:23:00 AM,Business,00:07:00,0.116666667,Unknown Location,Unknown Location,2.7,23.14285714,,,,,
16-08-2016,16-08-2016,08:46:00 AM,16-08-2016,16-08-2016,08:53:00 AM,Business,00:07:00,0.116666667,Unknown Location,Unknown Location,5.5,47.14285714,,,,,
16-08-2016,16-08-2016,10:06:00 AM,16-08-2016,16-08-2016,10:27:00 AM,Business,00:21:00,0.35,Unknown Location,Islamabad,5.7,16.28571429,,,,,
16-08-2016,16-08-2016,10:31:00 AM,16-08-2016,16-08-2016,10:38:00 AM,Business,00:07:00,0.116666667,Islamabad,Islamabad,1.2,10.28571429,,,,,
16-08-2016,16-08-2016,11:47:00 AM,16-08-2016,16-08-2016,12:03:00 PM,Business,00:16:00,0.266666667,Islamabad,Unknown Location,5.7,21.375,Temporary Site,,,,
16-08-2016,16-08-2016,03:13:00 PM,16-08-2016,16-08-2016,03:36:00 PM,Business,00:23:00,0.383333333,Unknown Location,Unknown Location,16.2,42.26086957,,,,,
17-08-2016,17-08-2016,10:17:00 AM,17-08-2016,17-08-2016,10:41:00 AM,Business,00:24:00,0.4,Unknown Location,Unknown Location,2.6,6.5,,,,,
17-08-2016,17-08-2016,10:57:00 AM,17-08-2016,17-08-2016,11:20:00 AM,Business,00:23:00,0.383333333,Unknown Location,Unknown Location,12.1,31.56521739,,,,,
17-08-2016,17-08-2016,02:45:00 PM,17-08-2016,17-08-2016,02:50:00 PM,Business,00:05:00,0.083333333,Unknown Location,R?walpindi,1.4,16.8,,,,,
17-08-2016,17-08-2016,03:32:00 PM,17-08-2016,17-08-2016,03:47:00 PM,Business,00:15:00,0.25,R?walpindi,Islamabad,6.4,25.6,,,,,
17-08-2016,17-08-2016,04:29:00 PM,17-08-2016,17-08-2016,04:50:00 PM,Business,00:21:00,0.35,Islamabad,Unknown Location,7.3,20.85714286,,,,,
17-08-2016,17-08-2016,04:54:00 PM,17-08-2016,17-08-2016,05:00:00 PM,Business,00:06:00,0.1,Unknown Location,Unknown Location,5.3,53,,,,,
17-08-2016,17-08-2016,05:05:00 PM,17-08-2016,17-08-2016,05:34:00 PM,Business,00:29:00,0.483333333,Unknown Location,Unknown Location,5.5,11.37931034,,,,,
17-08-2016,17-08-2016,06:38:00 PM,17-08-2016,17-08-2016,06:57:00 PM,Business,00:19:00,0.316666667,Unknown Location,Unknown Location,7.7,24.31578947,Temporary Site,,,,
18-08-2016,18-08-2016,06:40:00 PM,18-08-2016,18-08-2016,07:07:00 PM,Business,00:27:00,0.45,Unknown Location,Unknown Location,7.6,16.88888889,Temporary Site,,,,
19-08-2016,19-08-2016,08:24:00 AM,19-08-2016,19-08-2016,08:45:00 AM,Business,00:21:00,0.35,Unknown Location,Noorpur Shahan,7.6,21.71428571,,,,,
19-08-2016,19-08-2016,08:54:00 AM,19-08-2016,19-08-2016,09:07:00 AM,Business,00:13:00,0.216666667,Noorpur Shahan,Islamabad,3.3,15.23076923,,,,,
19-08-2016,19-08-2016,09:27:00 AM,19-08-2016,19-08-2016,09:47:00 AM,Business,00:20:00,0.333333333,Islamabad,R?walpindi,6.5,19.5,,,,,
19-08-2016,19-08-2016,10:57:00 AM,19-08-2016,19-08-2016,11:06:00 AM,Business,00:09:00,0.15,R?walpindi,Unknown Location,2,13.33333333,,,,,
19-08-2016,19-08-2016,12:07:00 PM,19-08-2016,19-08-2016,12:24:00 PM,Business,00:17:00,0.283333333,Unknown Location,Islamabad,5.7,20.11764706,,,,,
19-08-2016,19-08-2016,03:51:00 PM,19-08-2016,19-08-2016,04:06:00 PM,Business,00:15:00,0.25,Islamabad,Islamabad,3.2,12.8,,,,,
19-08-2016,19-08-2016,05:12:00 PM,19-08-2016,19-08-2016,05:52:00 PM,Business,00:40:00,0.666666667,Islamabad,Unknown Location,12.5,18.75,,,,,
21-08-2016,21-08-2016,10:00:00 AM,21-08-2016,21-08-2016,10:29:00 AM,Business,00:29:00,0.483333333,Unknown Location,Unknown Location,7.6,15.72413793,Airport/Travel,,,,
21-08-2016,21-08-2016,02:05:00 PM,21-08-2016,21-08-2016,02:34:00 PM,Business,00:29:00,0.483333333,Unknown Location,Unknown Location,7.7,15.93103448,,,,,
21-08-2016,21-08-2016,04:30:00 PM,21-08-2016,21-08-2016,05:02:00 PM,Business,00:32:00,0.533333333,Unknown Location,Islamabad,12.2,22.875,,,,,
21-08-2016,21-08-2016,06:10:00 PM,21-08-2016,21-08-2016,06:17:00 PM,Business,00:07:00,0.116666667,Islamabad,Islamabad,1.4,12,,,,,
21-08-2016,21-08-2016,06:48:00 PM,21-08-2016,21-08-2016,07:24:00 PM,Business,00:36:00,0.6,Islamabad,Unknown Location,20.2,33.66666667,,,,,
22-08-2016,22-08-2016,10:00:00 AM,22-08-2016,22-08-2016,10:44:00 AM,Business,00:44:00,0.733333333,Unknown Location,Islamabad,9.8,13.36363636,,,,,
22-08-2016,22-08-2016,11:07:00 AM,22-08-2016,22-08-2016,11:23:00 AM,Business,00:16:00,0.266666667,Islamabad,Unknown Location,6.3,23.625,,,,,
22-08-2016,22-08-2016,12:36:00 PM,22-08-2016,22-08-2016,12:49:00 PM,Business,00:13:00,0.216666667,Unknown Location,Islamabad,4.9,22.61538462,,,,,
22-08-2016,22-08-2016,01:02:00 PM,22-08-2016,22-08-2016,01:11:00 PM,Business,00:09:00,0.15,Islamabad,Islamabad,1.5,10,,,,,
22-08-2016,22-08-2016,02:07:00 PM,22-08-2016,22-08-2016,02:31:00 PM,Business,00:24:00,0.4,Islamabad,Unknown Location,10.9,27.25,,,,,
22-08-2016,22-08-2016,03:14:00 PM,22-08-2016,22-08-2016,03:49:00 PM,Business,00:35:00,0.583333333,Unknown Location,Unknown Location,19,32.57142857,,,,,
22-08-2016,22-08-2016,03:59:00 PM,22-08-2016,22-08-2016,05:16:00 PM,Business,01:17:00,1.283333333,Unknown Location,Unknown Location,19,14.80519481,,,,,
22-08-2016,22-08-2016,07:58:00 PM,22-08-2016,22-08-2016,08:50:00 PM,Business,00:52:00,0.866666667,Unknown Location,R?walpindi,7.9,9.115384615,,,,,
22-08-2016,22-08-2016,08:53:00 PM,22-08-2016,22-08-2016,09:31:00 PM,Business,00:38:00,0.633333333,R?walpindi,R?walpindi,4.1,6.473684211,,,,,
22-08-2016,22-08-2016,10:31:00 PM,22-08-2016,22-08-2016,11:00:00 PM,Business,00:29:00,0.483333333,R?walpindi,Unknown Location,18.7,38.68965517,,,,,
23-08-2016,23-08-2016,08:10:00 AM,23-08-2016,23-08-2016,08:25:00 AM,Business,00:15:00,0.25,Unknown Location,Noorpur Shahan,8.7,34.8,,,,,
23-08-2016,23-08-2016,09:35:00 AM,23-08-2016,23-08-2016,10:09:00 AM,Business,00:34:00,0.566666667,Noorpur Shahan,Unknown Location,7.5,13.23529412,,,,,
23-08-2016,23-08-2016,12:59:00 PM,23-08-2016,23-08-2016,01:15:00 PM,Business,00:16:00,0.266666667,Unknown Location,Noorpur Shahan,7.7,28.875,,,,,
23-08-2016,23-08-2016,01:19:00 PM,23-08-2016,23-08-2016,01:30:00 PM,Business,00:11:00,0.183333333,Noorpur Shahan,Islamabad,4.4,24,,,,,
23-08-2016,23-08-2016,01:49:00 PM,23-08-2016,23-08-2016,02:04:00 PM,Business,00:15:00,0.25,Islamabad,Unknown Location,5,20,,,,,
23-08-2016,23-08-2016,03:07:00 PM,23-08-2016,23-08-2016,03:12:00 PM,Business,00:05:00,0.083333333,Unknown Location,Unknown Location,1.9,22.8,,,,,
23-08-2016,23-08-2016,03:15:00 PM,23-08-2016,23-08-2016,05:16:00 PM,Business,02:01:00,2.016666667,Unknown Location,Unknown Location,7.9,3.917355372,,,,,
23-08-2016,23-08-2016,05:42:00 PM,23-08-2016,23-08-2016,06:31:00 PM,Business,00:49:00,0.816666667,Unknown Location,Unknown Location,17.7,21.67346939,,,,,
24-08-2016,24-08-2016,12:05:00 PM,24-08-2016,24-08-2016,12:56:00 PM,Business,00:51:00,0.85,Unknown Location,Unknown Location,25.2,29.64705882,,,,,
24-08-2016,24-08-2016,01:01:00 PM,24-08-2016,24-08-2016,03:25:00 PM,Business,02:24:00,2.4,Unknown Location,Unknown Location,96.2,40.08333333,,,,,
25-08-2016,25-08-2016,03:17:00 PM,25-08-2016,25-08-2016,04:22:00 PM,Business,01:05:00,1.083333333,Unknown Location,Unknown Location,35,32.30769231,,,,,
25-08-2016,25-08-2016,04:36:00 PM,25-08-2016,25-08-2016,04:56:00 PM,Business,00:20:00,0.333333333,Unknown Location,Unknown Location,5.5,16.5,,,,,
25-08-2016,25-08-2016,05:19:00 PM,25-08-2016,25-08-2016,07:20:00 PM,Business,02:01:00,2.016666667,Unknown Location,Unknown Location,50.4,24.99173554,,,,,
25-08-2016,25-08-2016,07:25:00 PM,25-08-2016,25-08-2016,07:57:00 PM,Business,00:32:00,0.533333333,Unknown Location,Lahore,9.2,17.25,,,,,
25-08-2016,25-08-2016,10:58:00 PM,25-08-2016,25-08-2016,11:16:00 PM,Business,00:18:00,0.3,Lahore,Unknown Location,7.3,24.33333333,,,,,
26-08-2016,26-08-2016,09:06:00 AM,26-08-2016,26-08-2016,09:20:00 AM,Business,00:14:00,0.233333333,Unknown Location,Unknown Location,5,21.42857143,,,,,
26-08-2016,26-08-2016,11:14:00 AM,26-08-2016,26-08-2016,11:26:00 AM,Business,00:12:00,0.2,Unknown Location,Unknown Location,3.8,19,,,,,
26-08-2016,26-08-2016,12:10:00 PM,26-08-2016,26-08-2016,12:20:00 PM,Business,00:10:00,0.166666667,Unknown Location,Lahore,3.9,23.4,,,,,
26-08-2016,26-08-2016,02:10:00 PM,26-08-2016,26-08-2016,02:33:00 PM,Business,00:23:00,0.383333333,Lahore,Lahore,7.4,19.30434783,,,,,
26-08-2016,26-08-2016,03:23:00 PM,26-08-2016,26-08-2016,03:35:00 PM,Business,00:12:00,0.2,Lahore,Lahore,1.5,7.5,,,,,
26-08-2016,26-08-2016,03:59:00 PM,26-08-2016,26-08-2016,04:24:00 PM,Business,00:25:00,0.416666667,Lahore,Unknown Location,7.9,18.96,,,,,
26-08-2016,26-08-2016,04:55:00 PM,26-08-2016,26-08-2016,05:12:00 PM,Business,00:17:00,0.283333333,Unknown Location,Lahore,2.9,10.23529412,,,,,
26-08-2016,26-08-2016,06:42:00 PM,26-08-2016,26-08-2016,06:56:00 PM,Business,00:14:00,0.233333333,Lahore,Lahore,3.4,14.57142857,,,,,
26-08-2016,26-08-2016,07:31:00 PM,26-08-2016,26-08-2016,07:54:00 PM,Business,00:23:00,0.383333333,Lahore,Lahore,3.8,9.913043478,,,,,
26-08-2016,26-08-2016,08:06:00 PM,26-08-2016,26-08-2016,08:16:00 PM,Business,00:10:00,0.166666667,Lahore,Unknown Location,5.9,35.4,,,,,
27-08-2016,27-08-2016,09:34:00 AM,27-08-2016,27-08-2016,10:11:00 AM,Business,00:37:00,0.616666667,Unknown Location,Lahore,9.6,15.56756757,,,,,
27-08-2016,27-08-2016,11:47:00 AM,27-08-2016,27-08-2016,12:06:00 PM,Business,00:19:00,0.316666667,Lahore,Lahore,7,22.10526316,,,,,
27-08-2016,27-08-2016,12:12:00 PM,27-08-2016,27-08-2016,12:17:00 PM,Business,00:05:00,0.083333333,Lahore,Lahore,0.9,10.8,,,,,
27-08-2016,27-08-2016,02:01:00 PM,27-08-2016,27-08-2016,03:44:00 PM,Business,01:43:00,1.716666667,Lahore,Unknown Location,86.6,50.44660194,,,,,
27-08-2016,27-08-2016,04:15:00 PM,27-08-2016,27-08-2016,07:13:00 PM,Business,02:58:00,2.966666667,Unknown Location,Unknown Location,156.9,52.88764045,,,,,
28-08-2016,28-08-2016,09:57:00 AM,28-08-2016,28-08-2016,10:18:00 AM,Business,00:21:00,0.35,Unknown Location,Noorpur Shahan,10.1,28.85714286,,,,,
28-08-2016,28-08-2016,04:39:00 PM,28-08-2016,28-08-2016,04:55:00 PM,Business,00:16:00,0.266666667,Noorpur Shahan,Islamabad,6.2,23.25,,,,,
28-08-2016,28-08-2016,05:37:00 PM,28-08-2016,28-08-2016,05:55:00 PM,Business,00:18:00,0.3,Islamabad,Islamabad,5.3,17.66666667,,,,,
28-08-2016,28-08-2016,09:15:00 PM,28-08-2016,28-08-2016,09:59:00 PM,Business,00:44:00,0.733333333,Islamabad,Unknown Location,12.1,16.5,,,,,
29-08-2016,29-08-2016,12:02:00 PM,29-08-2016,29-08-2016,12:31:00 PM,Business,00:29:00,0.483333333,Unknown Location,Islamabad,10.8,22.34482759,,,,,
29-08-2016,29-08-2016,01:38:00 PM,29-08-2016,29-08-2016,01:48:00 PM,Business,00:10:00,0.166666667,Islamabad,Islamabad,4.3,25.8,,,,,
29-08-2016,29-08-2016,02:31:00 PM,29-08-2016,29-08-2016,02:41:00 PM,Business,00:10:00,0.166666667,Islamabad,Islamabad,2.5,15,,,,,
29-08-2016,29-08-2016,02:49:00 PM,29-08-2016,29-08-2016,03:04:00 PM,Business,00:15:00,0.25,Islamabad,Unknown Location,5.7,22.8,Temporary Site,,,,
29-08-2016,29-08-2016,03:49:00 PM,29-08-2016,29-08-2016,03:59:00 PM,Business,00:10:00,0.166666667,Unknown Location,Islamabad,2.8,16.8,,,,,
29-08-2016,29-08-2016,04:06:00 PM,29-08-2016,29-08-2016,04:21:00 PM,Business,00:15:00,0.25,Islamabad,Unknown Location,4,16,,,,,
29-08-2016,29-08-2016,05:24:00 PM,29-08-2016,29-08-2016,05:41:00 PM,Business,00:17:00,0.283333333,Unknown Location,Islamabad,5.5,19.41176471,,,,,
29-08-2016,29-08-2016,06:27:00 PM,29-08-2016,29-08-2016,06:36:00 PM,Business,00:09:00,0.15,Islamabad,Islamabad,2.6,17.33333333,,,,,
30-08-2016,30-08-2016,11:53:00 AM,30-08-2016,30-08-2016,12:05:00 PM,Business,00:12:00,0.2,Unknown Location,Unknown Location,2.1,10.5,,,,,
30-08-2016,30-08-2016,12:46:00 PM,30-08-2016,30-08-2016,01:09:00 PM,Business,00:23:00,0.383333333,Unknown Location,Islamabad,8.8,22.95652174,,,,,
30-08-2016,30-08-2016,01:25:00 PM,30-08-2016,30-08-2016,01:46:00 PM,Business,00:21:00,0.35,Islamabad,Islamabad,4.4,12.57142857,,,,,
30-08-2016,30-08-2016,02:00:00 PM,30-08-2016,30-08-2016,02:20:00 PM,Business,00:20:00,0.333333333,Islamabad,Unknown Location,5.3,15.9,,,,,
30-08-2016,30-08-2016,05:27:00 PM,30-08-2016,30-08-2016,06:09:00 PM,Business,00:42:00,0.7,Unknown Location,Unknown Location,13,18.57142857,,,,,
09-01-2016 11:51,09-01-2016,11:51:00 AM,09-01-2016 12:24,09-01-2016,12:24:00 PM,Business,00:33:00,0.55,Unknown Location,Islamabad,13,23.63636364,,,,,
09-01-2016 17:21,09-01-2016,05:21:00 PM,09-01-2016 17:36,09-01-2016,05:36:00 PM,Business,00:15:00,0.25,Islamabad,Unknown Location,10.6,42.4,,,,,
09-01-2016 18:49,09-01-2016,06:49:00 PM,09-01-2016 19:08,09-01-2016,07:08:00 PM,Business,00:19:00,0.316666667,Unknown Location,Unknown Location,2.2,6.947368421,,,,,
09-02-2016 11:37,09-02-2016,11:37:00 AM,09-02-2016 12:24,09-02-2016,12:24:00 PM,Business,00:47:00,0.783333333,Unknown Location,Islamabad,9.2,11.74468085,,,,,
09-02-2016 18:56,09-02-2016,06:56:00 PM,09-02-2016 19:37,09-02-2016,07:37:00 PM,Business,00:41:00,0.683333333,Unknown Location,Unknown Location,12.9,18.87804878,,,,,
09-05-2016 10:25,09-05-2016,10:25:00 AM,09-05-2016 10:44,09-05-2016,10:44:00 AM,Business,00:19:00,0.316666667,Unknown Location,R?walpindi,17.2,54.31578947,,,,,
